order_id,timestamp,hour,am_pm,ticket_id,unit_price,product_count,total_sale,tvm,tvm_name,tvm_station_sort,tvm_station,tvm_sort_name,payment_type,cc_last_4,faregate_name,gate_station,scan_time,faregate,ridership,date
660,2025-10-27 10:14:33,10,AM,2025606322,2.25,2,4.5,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
660,2025-10-27 10:14:33,10,AM,2025951647,2.25,2,4.5,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
661,2025-10-27 10:23:16,10,AM,2025663288,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-10-27 10:24:10,U20150651,1,2025-10-27
662,2025-10-27 10:50:53,10,AM,2025437793,2.25,1,2.25,F0115361,TVM91002,TVM91,MARLIN,TVM91-MARLIN,Visa,1700, FG95002,MARLIN,2025-10-27 10:52:14,U20150631,1,2025-10-27
663,2025-10-27 10:52:03,10,AM,2025004630,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Visa,4830, FG92002,136th/HOWARD,2025-10-27 10:52:50,U20150637,1,2025-10-27
664,2025-10-27 11:01:56,11,AM,2025615233,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-10-27 11:02:28,U20150636,1,2025-10-27
665,2025-10-27 11:08:19,11,AM,2025915239,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-10-27 11:09:19,U20150645,1,2025-10-27
666,2025-10-27 11:09:06,11,AM,2025606763,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-10-27 11:09:34,U20150645,1,2025-10-27
667,2025-10-27 11:17:24,11,AM,2025944594,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-10-27 11:18:14,U20150646,1,2025-10-27
668,2025-10-27 11:21:28,11,AM,2025550872,2.25,1,2.25,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,MASTERCARD,1170, FG53002,CIVIC,2025-10-27 11:22:14,U20150626,1,2025-10-27
669,2025-10-27 11:23:01,11,AM,2025313964,2.25,1,2.25,F0115368,TVM89002,TVM89,168th/RICHMOND,TVM89-168th/RICHMOND,Visa,2281, FG93002,168th/RICHMOND,2025-10-27 11:24:14,U20150635,1,2025-10-27
670,2025-10-27 11:26:53,11,AM,2025240901,2.25,1,2.25,J0000032,Unknown,Unknown,Unknown,-,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
671,2025-10-27 11:38:34,11,AM,2025295740,2.25,2,4.5,F0115357,TVM54002,TVM54,177th/KROME,TVM54-177th/KROME,Cash,0, FG98002,177th/KROME,2025-10-27 11:39:15,U20150625,1,2025-10-27
671,2025-10-27 11:38:34,11,AM,2025528953,2.25,2,4.5,F0115357,TVM54002,TVM54,177th/KROME,TVM54-177th/KROME,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
672,2025-10-27 11:39:53,11,AM,2025347641,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-10-27 11:40:30,U20150649,1,2025-10-27
673,2025-10-27 11:44:42,11,AM,2025286621,2.25,1,2.25,J0000032,Unknown,Unknown,Unknown,-,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
674,2025-10-27 11:49:18,11,AM,2025157197,2.25,1,2.25,J0000032,Unknown,Unknown,Unknown,-,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
675,2025-10-27 11:49:51,11,AM,2025562477,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Visa,3214,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
676,2025-10-27 12:34:52,12,PM,2025719909,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-10-27 12:35:48,U20150646,1,2025-10-27
677,2025-10-27 12:42:32,12,PM,2025076702,2.25,3,6.75,F0115343,TVM96002,TVM96,296th/AVACADO,TVM96-296th/AVACADO,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
677,2025-10-27 12:42:32,12,PM,2025767118,2.25,3,6.75,F0115343,TVM96002,TVM96,296th/AVACADO,TVM96-296th/AVACADO,Cash,0, FG45001,296th/AVACADO,2025-10-27 12:43:50,U20150642,1,2025-10-27
677,2025-10-27 12:42:32,12,PM,2025890270,2.25,3,6.75,F0115343,TVM96002,TVM96,296th/AVACADO,TVM96-296th/AVACADO,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
678,2025-10-27 12:46:53,12,PM,2025092998,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-10-27 12:47:40,U20150651,1,2025-10-27
679,2025-10-27 13:29:01,13,PM,2025427590,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
680,2025-10-27 13:43:54,13,PM,2025679500,2.25,2,4.5,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG50002,112th/ALLAPATTAH,2025-10-27 13:45:04,U20150632,1,2025-10-27
680,2025-10-27 13:43:54,13,PM,2025755181,2.25,2,4.5,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-10-27 13:45:01,U20150646,1,2025-10-27
681,2025-10-27 13:42:43,13,PM,2025288420,2.25,1,2.25,F0115347,TVM98002,TVM98,CIVIC,TVM98-CIVIC,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
682,2025-10-27 13:53:37,13,PM,2025306926,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-10-27 13:54:25,U20150636,1,2025-10-27
683,2025-10-27 13:57:23,13,PM,2025028687,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-10-27 13:58:04,U20150636,1,2025-10-27
684,2025-10-27 14:10:19,14,PM,2025157218,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-10-27 14:11:10,U20150636,1,2025-10-27
685,2025-10-27 14:21:47,14,PM,2025611404,2.25,1,2.25,F0115367,TVM41001,TVM41,104TH,TVM41-104TH,Visa,247, FG40001,104TH,2025-10-27 14:22:43,U20150652,1,2025-10-27
686,2025-10-27 14:27:53,14,PM,2025057042,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-10-27 14:28:35,U20150637,1,2025-10-27
687,2025-10-27 14:32:06,14,PM,2025400263,2.25,1,2.25,F0115355,TVM92002,TVM92,200th/CARIBBEAN,TVM92-200th/CARIBBEAN,Cash,0, FG94002,200th/CARIBBEAN,2025-10-27 14:33:16,U20150633,1,2025-10-27
688,2025-10-27 14:38:33,14,PM,2025681053,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-10-27 14:39:58,U20150649,1,2025-10-27
689,2025-10-27 14:41:04,14,PM,2025362381,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-10-27 14:42:14,U20150636,1,2025-10-27
690,2025-10-27 15:00:10,15,PM,2025799378,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Visa,247, FG48001,136th/HOWARD,2025-10-27 15:00:54,U20150651,1,2025-10-27
691,2025-10-27 15:03:22,15,PM,2025137350,2.25,1,2.25,F0115344,TVM44001,TVM44,168th/RICHMOND,TVM44-168th/RICHMOND,Cash,0, FG49001,168th/RICHMOND,2025-10-27 15:04:13,U20150649,1,2025-10-27
692,2025-10-27 15:06:06,15,PM,2025122592,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-10-27 15:08:09,U20150648,1,2025-10-27
693,2025-10-27 15:19:32,15,PM,2025039962,2.25,3,6.75,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,MASTERCARD,2032, FG50002,112th/ALLAPATTAH,2025-10-27 15:20:43,U20150632,1,2025-10-27
693,2025-10-27 15:19:32,15,PM,2025130812,2.25,3,6.75,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,MASTERCARD,2032, FG50002,112th/ALLAPATTAH,2025-10-27 15:20:38,U20150632,1,2025-10-27
693,2025-10-27 15:19:32,15,PM,2025223135,2.25,3,6.75,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,MASTERCARD,2032, FG50002,112th/ALLAPATTAH,2025-10-27 15:20:29,U20150632,1,2025-10-27
694,2025-10-27 15:23:55,15,PM,2025904278,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Visa,7647,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
695,2025-10-27 15:29:18,15,PM,2025828067,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Cash,0, FG52001,264th/BAUER,2025-10-27 15:30:04,U20150643,1,2025-10-27
696,2025-10-27 15:33:40,15,PM,2025926514,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-10-27 15:36:03,U20150648,1,2025-10-27
697,2025-10-27 15:37:33,15,PM,2025778552,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-10-27 15:38:31,U20150647,1,2025-10-27
698,2025-10-27 15:40:14,15,PM,2025078391,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Cash,0, FG50001,200th/CARIBBEAN,2025-10-27 15:42:15,U20150647,1,2025-10-27
699,2025-10-27 15:43:01,15,PM,2025958883,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-10-27 15:43:42,U20150650,1,2025-10-27
700,2025-10-27 15:46:27,15,PM,2025491058,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-10-27 15:48:43,U20150636,1,2025-10-27
701,2025-10-27 15:46:58,15,PM,2025616270,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Visa,928, FG52001,264th/BAUER,2025-10-27 15:49:12,U20150643,1,2025-10-27
702,2025-10-27 15:58:17,15,PM,2025805969,2.25,1,2.25,F0115367,TVM41001,TVM41,104TH,TVM41-104TH,MASTERCARD,7796, FG47002,104TH,2025-10-27 15:58:58,U20150638,1,2025-10-27
703,2025-10-27 15:58:02,15,PM,2025808238,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-10-27 15:59:07,U20150646,1,2025-10-27
704,2025-10-27 16:21:00,16,PM,2025129681,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-10-27 16:21:34,U20150650,1,2025-10-27
705,2025-10-27 16:21:40,16,PM,2025571950,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-10-27 16:22:48,U20150636,1,2025-10-27
706,2025-10-27 16:22:21,16,PM,2025678767,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-10-27 16:22:53,U20150650,1,2025-10-27
707,2025-10-27 16:21:59,16,PM,2025041357,2.25,2,4.5,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Visa,1148,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
707,2025-10-27 16:21:59,16,PM,2025174415,2.25,2,4.5,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Visa,1148,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
708,2025-10-27 16:23:21,16,PM,2025467394,2.25,1,2.25,F0115355,TVM92002,TVM92,200th/CARIBBEAN,TVM92-200th/CARIBBEAN,Cash,0, FG94002,200th/CARIBBEAN,2025-10-27 16:25:14,U20150633,1,2025-10-27
709,2025-10-27 16:26:17,16,PM,2025638117,2.25,1,2.25,F0115372,TVM86002,TVM86,104TH,TVM86-104TH,Cash,0, FG47002,104TH,2025-10-27 16:27:26,U20150638,1,2025-10-27
710,2025-10-27 16:26:54,16,PM,2025481166,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-10-27 16:27:43,U20150646,1,2025-10-27
711,2025-10-27 16:29:27,16,PM,2025554111,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Visa,7834, FG41001,152th/CORAL REEF,2025-10-27 16:30:27,U20150650,1,2025-10-27
712,2025-10-27 16:45:09,16,PM,2025489033,2.25,1,2.25,F0115354,TVM49001,TVM49,244th,TVM49-244th,Cash,0, FG44001,244th,2025-10-27 16:46:01,U20150644,1,2025-10-27
713,2025-10-27 16:49:14,16,PM,2025558741,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-10-27 16:49:45,U20150645,1,2025-10-27
714,2025-10-27 16:49:58,16,PM,2025158331,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-10-27 16:50:51,U20150651,1,2025-10-27
715,2025-10-27 16:49:42,16,PM,2025902028,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-10-27 16:52:13,U20150651,1,2025-10-27
716,2025-10-27 16:54:16,16,PM,2025801277,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Visa,9925, FG46001,CIVIC,2025-10-27 16:55:43,U20150640,1,2025-10-27
717,2025-10-27 16:59:34,16,PM,2025283114,2.25,2,4.5,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-10-27 17:01:07,U20150651,1,2025-10-27
717,2025-10-27 16:59:34,16,PM,2025694607,2.25,2,4.5,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-10-27 17:01:10,U20150637,1,2025-10-27
718,2025-10-27 17:02:24,17,PM,2025333981,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-10-27 17:03:03,U20150650,1,2025-10-27
719,2025-10-27 17:02:21,17,PM,2025211638,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-10-27 17:03:05,U20150651,1,2025-10-27
720,2025-10-27 17:25:10,17,PM,2025601958,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-10-27 17:26:45,U20150650,1,2025-10-27
721,2025-10-27 17:28:00,17,PM,2025678728,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-10-27 17:28:34,U20150636,1,2025-10-27
722,2025-10-27 17:29:03,17,PM,2025241653,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0, FG48002,152th/CORAL REEF,2025-10-27 17:29:51,U20150636,1,2025-10-27
723,2025-10-27 17:31:17,17,PM,2025237980,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG97002,312th/CAMPBELL,2025-10-27 17:32:15,U20150627,1,2025-10-27
724,2025-10-27 17:30:00,17,PM,2025132223,2.25,1,2.25,F0115374,TVM88002,TVM88,152th/CORAL REEF,TVM88-152th/CORAL REEF,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
725,2025-10-27 17:32:58,17,PM,2025555694,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,MASTERCARD,1470, FG42001,184th/EUREKA,2025-10-27 17:33:33,U20150648,1,2025-10-27
726,2025-10-27 17:36:30,17,PM,2025838328,2.25,1,2.25,F0115366,TVM45001,TVM45,184th/EUREKA,TVM45-184th/EUREKA,Cash,0, FG42001,184th/EUREKA,2025-10-27 17:37:30,U20150648,1,2025-10-27
727,2025-10-27 17:40:33,17,PM,2025941840,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Visa,7959, FG48002,152th/CORAL REEF,2025-10-27 17:41:47,U20150636,1,2025-10-27
728,2025-10-27 17:44:14,17,PM,2025615587,2.25,1,2.25,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-10-27 17:45:32,U20150646,1,2025-10-27
729,2025-10-27 17:50:49,17,PM,2025580475,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Visa,3363, FG92002,136th/HOWARD,2025-10-27 17:51:29,U20150637,1,2025-10-27
730,2025-10-27 18:06:22,18,PM,2025314391,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
731,2025-10-27 18:10:28,18,PM,2025858943,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Visa,5596, FG46001,CIVIC,2025-10-27 18:11:12,U20150640,1,2025-10-27
732,2025-10-27 18:13:19,18,PM,2025673448,2.25,1,2.25,F0115370,TVM42001,TVM42,136th/HOWARD,TVM42-136th/HOWARD,Cash,0, FG48001,136th/HOWARD,2025-10-27 18:14:39,U20150651,1,2025-10-27
733,2025-10-27 18:18:03,18,PM,2025206271,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-10-27 18:18:53,U20150637,1,2025-10-27
734,2025-10-27 18:43:59,18,PM,2025291518,2.25,1,2.25,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,MASTERCARD,6555,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
735,2025-10-27 18:47:41,18,PM,2025176670,2.25,1,2.25,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,Visa,448,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
736,2025-10-27 18:50:25,18,PM,2025867023,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-10-27 18:51:15,U20150650,1,2025-10-27
737,2025-10-27 19:07:16,19,PM,2025966976,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,MASTERCARD,1170, FG51001,MARLIN,2025-10-27 19:08:03,U20150645,1,2025-10-27
738,2025-10-27 19:28:15,19,PM,2025742299,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-10-27 19:28:45,U20150645,1,2025-10-27
739,2025-10-27 19:29:13,19,PM,2025633674,2.25,1,2.25,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
740,2025-10-27 20:13:55,20,PM,2025553711,2.25,1,2.25,F0115356,TVM90002,TVM90,184th/EUREKA,TVM90-184th/EUREKA,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-27
741,2025-10-27 20:22:47,20,PM,2025337992,2.25,1,2.25,F0115371,TVM43001,TVM43,152th/CORAL REEF,TVM43-152th/CORAL REEF,Cash,0, FG41001,152th/CORAL REEF,2025-10-27 20:23:39,U20150650,1,2025-10-27
742,2025-10-27 21:03:45,21,PM,2025717582,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-10-27 21:04:41,U20150641,1,2025-10-27
743,2025-10-27 21:48:13,21,PM,2025195043,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Visa,8714, FG46001,CIVIC,2025-10-27 21:48:53,U20150640,1,2025-10-27
744,2025-10-27 21:56:36,21,PM,2025794898,2.25,1,2.25,F0115353,TVM93002,TVM93,112th/ALLAPATTAH,TVM93-112th/ALLAPATTAH,Cash,0, FG50002,112th/ALLAPATTAH,2025-10-27 21:57:22,U20150632,1,2025-10-27
745,2025-10-27 21:57:39,21,PM,2025021079,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,Cash,0, FG92002,136th/HOWARD,2025-10-27 21:59:17,U20150637,1,2025-10-27
746,2025-10-27 23:26:42,23,PM,2025781351,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0, FG43001,112th/ALLAPATTAH,2025-10-27 23:27:58,U20150646,1,2025-10-27
747,2025-10-28 04:37:27,4,AM,2025819849,2.25,1,2.25,F0115349,TVM46001,TVM46,MARLIN,TVM46-MARLIN,Cash,0, FG51001,MARLIN,2025-10-28 04:38:10,U20150645,1,2025-10-28
748,2025-10-28 04:47:01,4,AM,2025215013,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-10-28 04:47:56,U20150641,1,2025-10-28
749,2025-10-28 04:54:30,4,AM,2025375864,2.25,1,2.25,F0115369,TVM87002,TVM87,136th/HOWARD,TVM87-136th/HOWARD,MASTERCARD,5627, FG92002,136th/HOWARD,2025-10-28 04:55:06,U20150637,1,2025-10-28
750,2025-10-28 04:57:48,4,AM,2025816735,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-10-28 04:58:29,U20150641,1,2025-10-28
751,2025-10-28 05:01:17,5,AM,2025096862,2.25,1,2.25,F0115358,TVM52001,TVM52,312th/CAMPBELL,TVM52-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-10-28 05:02:18,U20150641,1,2025-10-28
752,2025-10-28 05:11:19,5,AM,2025702711,2.25,1,2.25,F0115348,TVM51001,TVM51,296th/AVACADO,TVM51-296th/AVACADO,Cash,0, FG45001,296th/AVACADO,2025-10-28 05:12:21,U20150642,1,2025-10-28
753,2025-10-28 05:15:45,5,AM,2025611834,2.25,1,2.25,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-10-28 05:16:43,U20150641,1,2025-10-28
754,2025-10-28 05:16:49,5,AM,2025211629,2.25,2,4.5,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-10-28 05:17:33,U20150641,1,2025-10-28
754,2025-10-28 05:16:49,5,AM,2025476143,2.25,2,4.5,F0115342,TVM97002,TVM97,312th/CAMPBELL,TVM97-312th/CAMPBELL,Cash,0, FG53001,312th/CAMPBELL,2025-10-28 05:17:40,U20150641,1,2025-10-28
755,2025-10-28 05:27:52,5,AM,2025388474,2.25,1,2.25,F0115348,TVM51001,TVM51,296th/AVACADO,TVM51-296th/AVACADO,Cash,0, FG45001,296th/AVACADO,2025-10-28 05:28:58,U20150642,1,2025-10-28
756,2025-10-28 05:26:52,5,AM,2025822209,2.25,1,2.25,F0115346,TVM48001,TVM48,112th/ALLAPATTAH,TVM48-112th/ALLAPATTAH,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-28
757,2025-10-28 05:31:00,5,AM,2025513770,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-10-28 05:33:12,U20150640,1,2025-10-28
758,2025-10-28 05:32:38,5,AM,2025622715,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Visa,6418,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-28
759,2025-10-28 05:33:48,5,AM,2025745758,2.25,1,2.25,F0115359,TVM53001,TVM53,CIVIC,TVM53-CIVIC,Cash,0, FG46001,CIVIC,2025-10-28 05:34:39,U20150640,1,2025-10-28
760,2025-10-28 05:46:48,5,AM,2025305903,2.25,1,2.25,F0115348,TVM51001,TVM51,296th/AVACADO,TVM51-296th/AVACADO,Cash,0, FG45001,296th/AVACADO,2025-10-28 05:47:13,U20150642,1,2025-10-28
761,2025-10-28 05:46:46,5,AM,2025210199,2.25,1,2.25,F0115351,TVM50001,TVM50,264th/BAUER,TVM50-264th/BAUER,Cash,0, FG52001,264th/BAUER,2025-10-28 05:47:22,U20150643,1,2025-10-28
762,2025-10-28 05:53:14,5,AM,2025663132,2.25,1,2.25,F0115350,TVM47001,TVM47,200th/CARIBBEAN,TVM47-200th/CARIBBEAN,Visa,3408,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-28
763,2025-10-28 05:55:32,5,AM,2025534833,2.25,1,2.25,F0115360,TVM54001,TVM54,177th/KROME,TVM54-177th/KROME,Cash,0,Not Scanned,Not Scanned,Not Scanned,Not Scanned,0,2025-10-28
